lon,lat,ruta
-70.4447436,-33.3604912,2
-70.4447356,-33.3604441,2
-70.4447339,-33.3604117,2
-70.4447356,-33.3603884,2
-70.4447353,-33.3603405,2
-70.4447358,-33.3603327,2
-70.4447562,-33.3602905,2
-70.4447644,-33.3602808,2
-70.4447718,-33.3602764,2
-70.4447827,-33.3602617,2
-70.4447986,-33.3602452,2
-70.4448087,-33.3602382,2
-70.4448168,-33.3602299,2
-70.4448276,-33.3602184,2
-70.4448352,-33.3602138,2
-70.4448462,-33.3602021,2
-70.4448547,-33.3601926,2
-70.4448649,-33.3601876,2
-70.4448803,-33.3601801,2
-70.4448899,-33.3601653,2
-70.4449016,-33.3601537,2
-70.4449124,-33.3601367,2
-70.4449251,-33.3601115,2
-70.4449372,-33.3600996,2
-70.4449491,-33.3600777,2
-70.4449595,-33.3600633,2
-70.4449718,-33.3600515,2
-70.4449848,-33.3600355,2
-70.4449955,-33.3600191,2
-70.4449993,-33.359998,2
-70.4450061,-33.3599738,2
-70.4450089,-33.3599576,2
-70.4450094,-33.3599399,2
-70.4450097,-33.3599209,2
-70.4450088,-33.3599091,2
-70.4450053,-33.3598972,2
-70.4449997,-33.3598769,2
-70.4449914,-33.3598561,2
-70.4449829,-33.3598354,2
-70.4449761,-33.3598197,2
-70.4449662,-33.3598067,2
-70.4449616,-33.3597927,2
-70.4449567,-33.3597817,2
-70.4449494,-33.3597666,2
-70.4449429,-33.3597481,2
-70.4449381,-33.3597398,2
-70.444932,-33.3597187,2
-70.4449278,-33.3597077,2
-70.4449223,-33.3596828,2
-70.4449146,-33.359651,2
-70.4449056,-33.3596307,2
-70.4449003,-33.359602,2
-70.4448991,-33.359586,2
-70.4448904,-33.3595548,2
-70.4448863,-33.3595347,2
-70.4448875,-33.3595217,2
-70.4448851,-33.3594896,2
-70.4448823,-33.3594592,2
-70.4448855,-33.3594273,2
-70.4448889,-33.359394,2
-70.4448859,-33.3593625,2
-70.444886,-33.359331,2
-70.4448825,-33.3593029,2
-70.4448742,-33.3592849,2
-70.4448656,-33.3592679,2
-70.4448567,-33.3592548,2
-70.4448441,-33.3592372,2
-70.4448345,-33.359221,2
-70.4448211,-33.35921,2
-70.444807,-33.3592091,2
-70.4447586,-33.3592038,2
-70.4447374,-33.359208,2
-70.4447056,-33.3592148,2
-70.4446842,-33.3592202,2
-70.4446624,-33.3592317,2
-70.4446406,-33.359248,2
-70.4446241,-33.3592712,2
-70.4446024,-33.3592918,2
-70.4445862,-33.3593024,2
-70.4445587,-33.3593242,2
-70.444532,-33.3593385,2
-70.4445111,-33.3593528,2
-70.4444903,-33.3593633,2
-70.4444643,-33.3593834,2
-70.4444592,-33.3593893,2
-70.4444281,-33.3594164,2
-70.4443967,-33.3594439,2
-70.4443756,-33.3594686,2
-70.4443603,-33.3594787,2
-70.4443401,-33.3595035,2
-70.4443247,-33.3595248,2
-70.4443046,-33.3595467,2
-70.4442899,-33.3595636,2
-70.4442702,-33.3595776,2
-70.4442555,-33.359586,2
-70.4442311,-33.3595949,2
-70.4442065,-33.3596129,2
-70.4441868,-33.3596183,2
-70.4441622,-33.3596336,2
-70.4441382,-33.3596413,2
-70.4441192,-33.3596468,2
-70.4441048,-33.3596471,2
-70.4440807,-33.3596476,2
-70.4440567,-33.3596481,2
-70.4440326,-33.3596486,2
-70.4440084,-33.3596493,2
-70.4439794,-33.3596498,2
-70.4439552,-33.3596512,2
-70.4439358,-33.3596522,2
-70.4439019,-33.3596512,2
-70.4438824,-33.3596523,2
-70.4438581,-33.3596549,2
-70.4438339,-33.3596585,2
-70.4438149,-33.359666,2
-70.4437811,-33.3596738,2
-70.4437675,-33.3596852,2
-70.4437488,-33.3596935,2
-70.4437301,-33.3597021,2
-70.4437067,-33.3597132,2
-70.4436877,-33.3597181,2
-70.4436686,-33.3597229,2
-70.4436497,-33.3597277,2
-70.443621,-33.3597327,2
-70.4436025,-33.35974,2
-70.4435788,-33.3597452,2
-70.4435551,-33.3597501,2
-70.4435359,-33.359752,2
-70.4435167,-33.3597539,2
-70.4434879,-33.3597568,2
-70.4434639,-33.3597593,2
-70.4434303,-33.3597627,2
-70.4434207,-33.3597636,2
-70.4433862,-33.3597622,2
-70.4433623,-33.359765,2
-70.4433422,-33.3597624,2
-70.4433165,-33.3597556,2
-70.4432916,-33.3597536,2
-70.4432762,-33.3597504,2
-70.4432454,-33.359744,2
-70.4432251,-33.3597413,2
-70.4432133,-33.359732,2
-70.4431809,-33.3597192,2
-70.4431592,-33.359711,2
-70.4431407,-33.3596939,2
-70.4431315,-33.3596745,2
-70.4431255,-33.3596467,2
-70.443130300000007,-33.3596225,2
-70.443130300000007,-33.359599,2
-70.4431355,-33.3595755,2
-70.4431345,-33.3595467,2
-70.4431399,-33.3595234,2
-70.4431414,-33.3595058,2
-70.4431469,-33.3594821,2
-70.4431619,-33.3594534,2
-70.443168,-33.3594313,2
-70.4431908,-33.3594141,2
-70.4432096,-33.3594026,2
-70.4432317,-33.35938,2
-70.4432443,-33.3593628,2
-70.4432571,-33.3593456,2
-70.4432751,-33.3593284,2
-70.4432953,-33.3593223,2
-70.4433101,-33.3593159,2
-70.4433415,-33.359314,2
-70.4433572,-33.359313,2
-70.4433824,-33.3593051,2
-70.4433973,-33.3592987,2
-70.4434287,-33.3592969,2
-70.4434489,-33.3592903,2
-70.4434614,-33.3592674,2
-70.4434574,-33.3592395,2
-70.443455,-33.3592225,2
-70.4434478,-33.3592096,2
-70.4434235,-33.35919,2
-70.4433956,-33.359148,2
-70.4433867,-33.359125,2
-70.4433712,-33.3590957,2
-70.4433561,-33.3590688,2
-70.4433423,-33.359051,2
-70.4433204,-33.3590183,2
-70.4433041,-33.3589863,2
-70.4432946,-33.358962,2
-70.4432787,-33.3589341,2
-70.4432649,-33.3589191,2
-70.4432417,-33.3588821,2
-70.4432375,-33.3588574,2
-70.4432324,-33.3588276,2
-70.4432412,-33.3588111,2
-70.4432543,-33.3587865,2
-70.4432835,-33.3587479,2
-70.4432956,-33.358741,2
-70.4433111,-33.3587343,2
-70.44332,-33.3587281,2
-70.4433356,-33.3587221,2
-70.4433512,-33.3587162,2
-70.4433643,-33.3587166,2
-70.4433803,-33.3587139,2
-70.4433962,-33.3587106,2
-70.4434088,-33.3587063,2
-70.4434182,-33.3587021,2
-70.4434373,-33.3586976,2
-70.4434471,-33.3586973,2
-70.4434659,-33.3586889,2
-70.4434815,-33.358681,2
-70.4434943,-33.3586781,2
-70.4435038,-33.3586748,2
-70.4435198,-33.3586715,2
-70.4435355,-33.3586641,2
-70.4435451,-33.3586605,2
-70.4435544,-33.3586533,2
-70.4435672,-33.3586498,2
-70.4435988,-33.3586303,2
-70.443618,-33.3586222,2
-70.4436307,-33.3586086,2
-70.443647,-33.358603,2
-70.443663,-33.3585909,2
-70.443676,-33.3585825,2
-70.443689,-33.358574,2
-70.4437022,-33.3585727,2
-70.4437186,-33.3585676,2
-70.4437351,-33.3585627,2
-70.4437548,-33.3585504,2
-70.4437745,-33.3585468,2
-70.4437909,-33.358543,2
-70.4438075,-33.3585378,2
-70.4438209,-33.3585284,2
-70.4438441,-33.3585232,2
-70.4438607,-33.3585156,2
-70.4438739,-33.3585154,2
-70.4438937,-33.3585087,2
-70.4439103,-33.3584955,2
-70.4439269,-33.3584888,2
-70.4439369,-33.3584821,2
-70.4439537,-33.3584743,2
-70.4439708,-33.358462,2
-70.4439875,-33.3584582,2
-70.4440011,-33.3584504,2
-70.4440113,-33.3584463,2
-70.444025,-33.3584379,2
-70.4440458,-33.3584253,2
-70.444056,-33.3584211,2
-70.4440666,-33.3584127,2
-70.4440875,-33.3584003,2
-70.4441045,-33.3583932,2
-70.4441252,-33.3583822,2
-70.444146,-33.3583737,2
-70.4441599,-33.3583687,2
-70.444181,-33.358359,2
-70.4441985,-33.358351,2
-70.4442127,-33.358345,2
-70.4442272,-33.3583358,2
-70.4442383,-33.3583269,2
-70.4442561,-33.3583181,2
-70.4442737,-33.3583126,2
-70.4442877,-33.3583081,2
-70.4443016,-33.3583039,2
-70.4443152,-33.3583033,2
-70.4443402,-33.3582933,2
-70.4443579,-33.3582878,2
-70.4443939,-33.3582727,2
-70.4444187,-33.3582664,2
-70.4444394,-33.3582645,2
-70.4444546,-33.3582545,2
-70.4444616,-33.3582539,2
-70.4444762,-33.3582481,2
-70.4445043,-33.358242,2
-70.44453,-33.3582315,2
-70.4445436,-33.3582308,2
-70.4445583,-33.3582252,2
-70.4445732,-33.358217,2
-70.4445909,-33.3582125,2
-70.4446058,-33.3582042,2
-70.444642,-33.3581912,2
-70.4446536,-33.358183,2
-70.4446728,-33.3581729,2
-70.4446887,-33.3581628,2
-70.4446923,-33.3581624,2
-70.4447178,-33.3581555,2
-70.4447331,-33.3581469,2
-70.4447484,-33.3581386,2
-70.4447637,-33.3581303,2
-70.4447823,-33.3581221,2
-70.44479,-33.358118,2
-70.4448127,-33.3581026,2
-70.4448157,-33.3580978,2
-70.4448225,-33.3580943,2
-70.4448258,-33.358091,2
-70.4448361,-33.3580858,2
-70.4448413,-33.3580839,2
-70.4448502,-33.3580818,2
-70.4448592,-33.3580804,2
-70.4448661,-33.3580774,2
-70.4448751,-33.3580762,2
-70.4448858,-33.3580753,2
-70.4448945,-33.358071,2
-70.4448998,-33.3580697,2
-70.4449067,-33.3580669,2
-70.4449172,-33.3580627,2
-70.4449242,-33.3580598,2
-70.4449294,-33.3580569,2
-70.444938,-33.3580509,2
-70.444945,-33.358048,2
-70.444952,-33.3580452,2
-70.4449607,-33.3580409,2
-70.4449659,-33.3580379,2
-70.4449713,-33.3580362,2
-70.4449837,-33.3580285,2
-70.4449908,-33.3580238,2
-70.444998,-33.358017,2
-70.4450051,-33.3580087,2
-70.4450122,-33.3580031,2
-70.4450213,-33.3580009,2
-70.4450305,-33.3579985,2
-70.4450359,-33.3579964,2
-70.4450487,-33.3579938,2
-70.4450579,-33.3579915,2
-70.4450652,-33.3579875,2
-70.4450762,-33.357985,2
-70.4450854,-33.3579808,2
-70.4450909,-33.3579787,2
-70.4450965,-33.3579765,2
-70.4451094,-33.3579721,2
-70.4451149,-33.35797,2
-70.4451261,-33.3579638,2
-70.4451336,-33.3579609,2
-70.4451413,-33.3579539,2
-70.445149,-33.3579469,2
-70.4451529,-33.3579444,2
-70.4451664,-33.3579345,2
-70.4451742,-33.3579294,2
-70.44518,-33.3579234,2
-70.4451876,-33.3579182,2
-70.4451992,-33.3579115,2
-70.445203,-33.3579092,2
-70.4452128,-33.3579027,2
-70.4452206,-33.3578966,2
-70.4452265,-33.3578923,2
-70.4452325,-33.3578865,2
-70.4452405,-33.3578797,2
-70.4452468,-33.3578743,2
-70.4452552,-33.3578664,2
-70.4452636,-33.3578585,2
-70.4452699,-33.3578529,2
-70.4452805,-33.357844299999996,2
-70.445289,-33.357838,2
-70.4452976,-33.3578299,2
-70.4453022,-33.3578231,2
-70.4453088,-33.3578155,2
-70.4453157,-33.357806,2
-70.4453247,-33.3577958,2
-70.4453316,-33.3577862,2
-70.4453387,-33.3577765,2
-70.4453455,-33.3577689,2
-70.4453523,-33.3577614,2
-70.4453612,-33.3577552,2
-70.4453679,-33.3577495,2
-70.4453792,-33.3577404,2
-70.4453926,-33.3577325,2
-70.4454017,-33.3577259,2
-70.4454084,-33.3577219,2
-70.4454196,-33.3577165,2
-70.4454292,-33.3577075,2
-70.4454385,-33.357702,2
-70.4454458,-33.3576954,2
-70.4454568,-33.3576895,2
-70.4454682,-33.3576816,2
-70.4454793,-33.3576757,2
-70.4454926,-33.3576694,2
-70.4455033,-33.3576661,2
-70.4455141,-33.3576629,2
-70.4455252,-33.3576574,2
-70.4455359,-33.3576542,2
-70.4455442,-33.3576534,2
-70.4455484,-33.357653,2
-70.4455592,-33.3576498,2
-70.4455679,-33.3576467,2
-70.4455786,-33.3576436,2
-70.4455913,-33.3576406,2
-70.4456,-33.3576379,2
-70.445609,-33.357633,2
-70.445616,-33.3576282,2
-70.4456235,-33.3576211,2
-70.4456336,-33.3576112,2
-70.4456408,-33.3576062,2
-70.4456437,-33.3575922,2
-70.4456456,-33.3575828,2
-70.445643,-33.3575742,2
-70.4456425,-33.3575657,2
-70.4456399,-33.3575572,2
-70.445637,-33.3575491,2
-70.4456324,-33.3575389,2
-70.4456249,-33.3575332,2
-70.4456171,-33.3575294,2
-70.4456088,-33.3575292,2
-70.4456026,-33.357529,2
-70.4455926,-33.3575266,2
-70.4455802,-33.357526,2
-70.4455693,-33.3575273,2
-70.4455627,-33.3575281,2
-70.4455474,-33.3575298,2
-70.445532,-33.3575316,2
-70.4455232,-33.3575326,2
-70.4455123,-33.3575339,2
-70.4455035,-33.3575349,2
-70.4454905,-33.3575346,2
-70.4454795,-33.3575344,2
-70.4454706,-33.3575359,2
-70.4454595,-33.3575377,2
-70.4454461,-33.3575399,2
-70.4454349,-33.357542,2
-70.4454238,-33.357544,2
-70.4454171,-33.3575452,2
-70.4454056,-33.3575497,2
-70.4453963,-33.3575543,2
-70.4453868,-33.3575612,2
-70.4453749,-33.3575689,2
-70.4453609,-33.3575773,2
-70.4453515,-33.3575826,2
-70.4453467,-33.3575865,2
-70.4453329,-33.3575915,2
-70.4453211,-33.3576001,2
-70.445312,-33.3576034,2
-70.4453007,-33.3576072,2
-70.4452874,-33.3576111,2
-70.4452807,-33.357613,2
-70.4452674,-33.3576169,2
-70.4452541,-33.3576228,2
-70.4452428,-33.357629,2
-70.4452317,-33.3576329,2
-70.4452142,-33.357638,2
-70.4451989,-33.3576427,2
-70.44519,-33.3576478,2
-70.445177,-33.3576521,2
-70.4451596,-33.3576577,2
-70.4451426,-33.3576615,2
-70.4451321,-33.3576627,2
-70.4451133,-33.357663,2
-70.4451007,-33.357662500000004,2
-70.4450923,-33.3576636,2
-70.445086,-33.3576622,2
-70.4450817,-33.3576605,2
-70.445067,-33.3576602,2
-70.4450543,-33.3576596,2
-70.4450522,-33.3576576,2
-70.4450395,-33.357657,2
-70.4450203,-33.3576524,2
-70.4450076,-33.357648,2
-70.4449949,-33.3576483,2
-70.4449821,-33.3576439,2
-70.4449735,-33.3576417,2
-70.4449542,-33.3576401,2
-70.4449412,-33.3576368,2
-70.4449305,-33.3576374,2
-70.444922,-33.3576379,2
-70.4449045,-33.3576348,2
-70.4448915,-33.3576335,2
-70.4448827,-33.3576319,2
-70.4448741,-33.3576324,2
-70.4448677,-33.3576327,2
-70.44485,-33.3576288,2
-70.4448388,-33.3576248,2
-70.4448321,-33.3576228,2
-70.4448231,-33.3576209,2
-70.4448118,-33.3576168,2
-70.4448004,-33.3576128,2
-70.4447843,-33.3576066,2
-70.444775,-33.3576025,2
-70.444759,-33.3575984,2
-70.4447474,-33.3575943,2
-70.4447379,-33.3575901,2
-70.4447313,-33.3575902,2
-70.4447192,-33.3575838,2
-70.4447027,-33.3575782,2
-70.444684,-33.3575734,2
-70.4446672,-33.3575672,2
-70.4446506,-33.3575627,2
-70.4446363,-33.3575584,2
-70.4446218,-33.3575542,2
-70.4446169,-33.357552,2
-70.4445993,-33.3575431,2
-70.4445874,-33.3575411,2
-70.4445626,-33.3575325,2
-70.4445502,-33.3575282,2
-70.4445331,-33.3575241,2
-70.4445205,-33.3575198,2
-70.4445177,-33.3575175,2
-70.4445074,-33.3575131,2
-70.4444942,-33.3575063,2
-70.4444631,-33.3574935,2
-70.4444495,-33.3574859,2
-70.4444305,-33.3574762,2
-70.4444159,-33.3574656,2
-70.4444019,-33.3574583,2
-70.4443819,-33.3574469,2
-70.4443675,-33.3574389,2
-70.4443425,-33.3574282,2
-70.4443083,-33.3574044,2
-70.4442835,-33.3573884,2
-70.4442688,-33.3573813,2
-70.4442519,-33.3573754,2
-70.4442374,-33.3573694,2
-70.4442281,-33.3573639,2
-70.4442205,-33.3573641,2
-70.4442088,-33.357359,2
-70.4441851,-33.3573487,2
-70.444163,-33.3573439,2
-70.4441474,-33.3573356,2
-70.4441152,-33.3573245,2
-70.4441064,-33.3573218,2
-70.444095,-33.357319,2
-70.4440812,-33.357317,2
-70.444069,-33.3573118,2
-70.444064,-33.3573124,2
-70.4440442,-33.3573082,2
-70.444033,-33.3573064,2
-70.4440206,-33.3573012,2
-70.4440106,-33.3573026,2
-70.4439969,-33.3573011,2
-70.4439781,-33.3572933,2
-70.4439681,-33.3572947,2
-70.4439486,-33.3572918,2
-70.4439271,-33.3572851,2
-70.4439111,-33.3572789,2
-70.4438984,-33.3572737,2
-70.4438738,-33.3572662,2
-70.4438235,-33.3572441,2
-70.4437857,-33.357227,2
-70.4437665,-33.3572203,2
-70.4437541,-33.3572166,2
-70.443745,-33.3572147,2
-70.4437284,-33.3572078,2
-70.4437154,-33.3572034,2
-70.4436971,-33.3571995,2
-70.4436815,-33.3571954,2
-70.4436626,-33.3571898,2
-70.4436366,-33.3571776,2
-70.4436232,-33.3571736,2
-70.4435856,-33.3571554,2
-70.4435728,-33.357151,2
-70.4435675,-33.3571468,2
-70.4435544,-33.3571406,2
-70.4435413,-33.3571344,2
-70.4435307,-33.3571279,2
-70.4435177,-33.3571228,2
-70.4435097,-33.3571179,2
-70.4434936,-33.3571081,2
-70.4434857,-33.3571055,2
-70.4434723,-33.357098,2
-70.4434559,-33.357088,2
-70.4434479,-33.357086,2
-70.4434314,-33.3570764,2
-70.4434205,-33.3570718,2
-70.4434123,-33.3570701,2
-70.4433985,-33.3570642,2
-70.4433766,-33.357059,2
-70.4433627,-33.3570531,2
-70.443346,-33.3570473,2
-70.4433294,-33.3570439,2
-70.4433153,-33.3570379,2
-70.4433043,-33.3570364,2
-70.4432984,-33.3570322,2
-70.443276,-33.3570268,2
-70.4432616,-33.3570205,2
-70.4432501,-33.357016,2
-70.4432332,-33.3570117,2
-70.4432189,-33.3570073,2
-70.4432076,-33.3570053,2
-70.4431928,-33.3569983,2
-70.4431784,-33.3569939,2
-70.4431667,-33.3569901,2
-70.4431464,-33.3569846,2
-70.4431351,-33.3569833,2
-70.4431233,-33.3569793,2
-70.4431033,-33.3569763,2
-70.4430887,-33.3569726,2
-70.44308,-33.356971,2
-70.4430653,-33.3569673,2
-70.4430484,-33.3569667,2
-70.4430369,-33.3569653,2
-70.4430221,-33.3569616,2
-70.443016600000007,-33.3569623,2
-70.4429962,-33.3569591,2
-70.4429789,-33.3569574,2
-70.4429636,-33.3569522,2
-70.4429511,-33.3569469,2
-70.4429392,-33.3569446,2
-70.44293,-33.3569421,2
-70.4429209,-33.3569396,2
-70.4429085,-33.3569354,2
-70.4428906,-33.3569321,2
-70.4428643,-33.3569298,2
-70.4428456,-33.3569238,2
-70.4428359,-33.3569195,2
-70.4428193,-33.3569104,2
-70.4428025,-33.3569013,2
-70.4427885,-33.3568919,2
-70.442769,-33.3568843,2
-70.4427552,-33.3568766,2
-70.4427443,-33.3568685,2
-70.4427161,-33.3568526,2
-70.4427043,-33.3568427,2
-70.4426862,-33.356832,2
-70.4426751,-33.356825,2
-70.4426639,-33.3568179,2
-70.4426429,-33.3568084,2
-70.4426262,-33.3568033,2
-70.4426102,-33.3568006,2
-70.4425934,-33.3567954,2
-70.4425827,-33.3567903,2
-70.4425634,-33.3567875,2
-70.4425478,-33.3567872,2
-70.4425377,-33.3567845,2
-70.442508900000007,-33.3567815,2
-70.4424956,-33.3567788,2
-70.4424864,-33.3567792,2
-70.4424798,-33.3567775,2
-70.4424621,-33.3567797,2
-70.4424222,-33.3567797,2
-70.4424074,-33.3567815,2
-70.4423926,-33.3567834,2
-70.4423837,-33.3567845,2
-70.442366,-33.3567867,2
-70.4423454,-33.3567893,2
-70.4423306,-33.3567912,2
-70.4423129,-33.3567934,2
-70.4422963,-33.3567977,2
-70.44228,-33.3568025,2
-70.4422719,-33.3568049,2
-70.4422638,-33.3568074,2
-70.4422416,-33.3568191,2
-70.4422312,-33.3568229,2
-70.442214,-33.3568321,2
-70.442189,-33.3568436,2
-70.4421783,-33.3568466,2
-70.4421634,-33.3568539,2
-70.4421395,-33.3568606,2
-70.4421262,-33.3568643,2
-70.4421129,-33.356868,2
-70.4420944,-33.3568731,2
-70.4420865,-33.3568753,2
-70.4420714,-33.3568687,2
-70.4420573,-33.3568579,2
-70.4420514,-33.3568452,2
-70.4420454,-33.3568324,2
-70.4420363,-33.356813,2
-70.4420357,-33.3567987,2
-70.4420351,-33.3567842,2
-70.4420373,-33.356769,2
-70.4420455,-33.3567597,2
-70.4420577,-33.3567457,2
-70.4420675,-33.3567398,2
-70.442076,-33.3567379,2
-70.4420931,-33.3567333,2
-70.442101,-33.3567294,2
-70.4421181,-33.3567247,2
-70.4421371,-33.3567168,2
-70.4421495,-33.3567094,2
-70.4421577,-33.3566993,2
-70.4421646,-33.3566935,2
-70.4421725,-33.3566817,2
-70.4421895,-33.3566763,2
-70.4421986,-33.3566752,2
-70.442213,-33.356663,2
-70.4422226,-33.3566549,2
-70.4422336,-33.3566501,2
-70.4422512,-33.3566455,2
-70.4422608,-33.3566451,2
-70.4422745,-33.3566383,2
-70.4422837,-33.3566373,2
-70.4422917,-33.3566329,2
-70.442312,-33.3566269,2
-70.4423231,-33.356622,2
-70.4423323,-33.3566209,2
-70.4423444,-33.356619,2
-70.4423544,-33.3566108,2
-70.4423756,-33.3566074,2
-70.4423931,-33.3566012,2
-70.4424089,-33.3566002,2
-70.4424322,-33.3565923,2
-70.4424534,-33.3565879,2
-70.442466,-33.3565872,2
-70.4424885,-33.3565866,2
-70.4424983,-33.3565868,2
-70.4425176,-33.3565867,2
-70.442533,-33.3565839,2
-70.4425491,-33.356584,2
-70.4425814,-33.3565844,2
-70.4425911,-33.3565845,2
-70.44262,-33.3565848,2
-70.4426457,-33.356585,2
-70.4426552,-33.356585,2
-70.4426714,-33.3565858,2
-70.4426878,-33.3565872,2
-70.442704,-33.3565885,2
-70.4427105,-33.356589,2
-70.4427364,-33.3565909,2
-70.4427525,-33.3565922,2
-70.4427654,-33.3565931,2
-70.4427815,-33.3565944,2
-70.4428104,-33.356597,2
-70.4428264,-33.3565985,2
-70.4428421,-33.3565989,2
-70.4428608,-33.3565988,2
-70.4428787,-33.3565953,2
-70.4428818,-33.3565953,2
-70.4428967,-33.3565922,2
-70.4429085,-33.3565892,2
-70.442932,-33.356583,2
-70.4429529,-33.3565787,2
-70.4429669,-33.3565709,2
-70.4429907,-33.3565657,2
-70.4430175,-33.3565598,2
-70.443023,-33.3565555,2
-70.4430495,-33.3565478,2
-70.443064,-33.3565415,2
-70.4430872,-33.3565311,2
-70.4430964,-33.35653,2
-70.4431141,-33.3565241,2
-70.4431258,-33.3565189,2
-70.4431472,-33.3565162,2
-70.443165,-33.3565103,2
-70.4431769,-33.3565063,2
-70.4431981,-33.3565021,2
-70.4432101,-33.3564987,2
-70.4432313,-33.356495,2
-70.4432437,-33.3564947,2
-70.443256,-33.3564943,2
-70.4432683,-33.356494,2
-70.4432865,-33.356491,2
-70.4433171,-33.3564908,2
-70.4433292,-33.3564886,2
-70.4433443,-33.3564867,2
-70.4433688,-33.3564895,2
-70.4433903,-33.3564919,2
-70.4434022,-33.3564896,2
-70.4434144,-33.356491,2
-70.4434292,-33.3564865,2
-70.4434504,-33.3564901,2
-70.4434651,-33.3564849,2
-70.4434891,-33.3564822,2
-70.4435248,-33.3564814,2
-70.4435307,-33.3564796,2
-70.4435544,-33.3564803,2
-70.4435751,-33.3564808,2
-70.4435868,-33.35648,2
-70.4436074,-33.3564803,2
-70.4436221,-33.356474,2
-70.4436369,-33.356471,2
-70.4436695,-33.3564689,2
-70.4436873,-33.3564657,2
-70.4437051,-33.3564627,2
-70.4437229,-33.356456,2
-70.4437435,-33.3564567,2
-70.4437525,-33.3564529,2
-70.4437614,-33.3564529,2
-70.4437733,-33.3564489,2
-70.4438007,-33.3564381,2
-70.443825,-33.3564311,2
-70.4438433,-33.3564248,2
-70.4438584,-33.3564203,2
-70.4438732,-33.3564176,2
-70.4439027,-33.3564131,2
-70.4439263,-33.3564085,2
-70.443941,-33.3564062,2
-70.4439528,-33.3564061,2
-70.4439618,-33.3564052,2
-70.4439739,-33.3564014,2
-70.443992,-33.356397,2
-70.4440101,-33.3563923,2
-70.4440255,-33.3563872,2
-70.4440376,-33.3563858,2
-70.4440579,-33.3563845,2
-70.4440753,-33.356383,2
-70.4441015,-33.3563794,2
-70.4441247,-33.356378,2
-70.4441392,-33.3563783,2
-70.4441596,-33.356376,2
-70.4441712,-33.3563762,2
-70.4441885,-33.3563767,2
-70.4441996,-33.3563782,2
-70.4442108,-33.3563796,2
-70.4442188,-33.3563837,2
-70.4442324,-33.3563884,2
-70.4442462,-33.3563902,2
-70.4442621,-33.3563981,2
-70.4442757,-33.3564002,2
-70.4442835,-33.3564044,2
-70.4442961,-33.3564128,2
-70.4443063,-33.3564181,2
-70.4443142,-33.3564198,2
-70.44433,-33.3564231,2
-70.4443404,-33.3564255,2
-70.4443583,-33.3564321,2
-70.4443714,-33.3564346,2
-70.4443948,-33.3564392,2
-70.4444051,-33.3564413,2
-70.4444103,-33.3564423,2
-70.4444309,-33.3564463,2
-70.4444706,-33.3564536,2
-70.4444821,-33.3564543,2
-70.4444937,-33.3564551,2
-70.4445048,-33.3564553,2
-70.4445092,-33.3564552,2
-70.4445289,-33.356455,2
-70.444542,-33.3564549,2
-70.4445486,-33.3564548,2
-70.444566,-33.3564546,2
-70.4445878,-33.3564544,2
-70.4445987,-33.3564543,2
-70.4446008,-33.3564542,2
-70.444618,-33.3564538,2
-70.444633,-33.3564533,2
-70.4446473,-33.3564511,2
-70.4446597,-33.3564497,2
-70.4446705,-33.3564496,2
-70.4446899,-33.3564494,2
-70.4447049,-33.3564493,2
-70.4447113,-33.3564492,2
-70.4447306,-33.356449,2
-70.444737,-33.3564489,2
-70.4447498,-33.3564488,2
-70.4447605,-33.3564487,2
-70.4447711,-33.3564486,2
-70.4447851,-33.3564448,2
-70.4447957,-33.3564447,2
-70.4448139,-33.3564409,2
-70.4448202,-33.3564409,2
-70.4448297,-33.3564363,2
-70.4448411,-33.3564309,2
-70.444853,-33.3564278,2
-70.4448604,-33.3564232,2
-70.444873,-33.3564225,2
-70.4448847,-33.3564182,2
-70.4448927,-33.3564159,2
-70.4448969,-33.3564157,2
-70.4449049,-33.3564135,2
-70.4449167,-33.3564091,2
-70.444925,-33.3564087,2
-70.4449351,-33.3564063,2
-70.4449431,-33.356404,2
-70.4449553,-33.3564016,2
-70.4449658,-33.356401,2
-70.4449818,-33.3563965,2
-70.4449919,-33.3563941,2
-70.4450104,-33.3563913,2
-70.4450163,-33.3563891,2
-70.4450282,-33.3563845,2
-70.4450421,-33.3563793,2
-70.4450522,-33.3563765,2
-70.4450637,-33.3563697,2
-70.4450697,-33.3563672,2
-70.4450793,-33.3563607,2
-70.4450873,-33.356358,2
-70.445103,-33.3563491,2
-70.445111,-33.3563464,2
-70.445131,-33.3563371,2
-70.4451413,-33.3563348,2
-70.4451553,-33.3563286,2
-70.4451674,-33.3563233,2
-70.4451774,-33.3563184,2
